shipment_id,num_legs,total_delay,max_delay,avg_delay
1365,32,-8991.5,2466.0,-280.984375
1366,32,-11131.0,764.0,-347.84375
1367,32,-10687.0,687.0,-333.96875
1368,32,-10238.0,2461.0,-319.9375
1369,32,-346.5,1259.0,-10.828125
1370,32,-3720.0,1001.0,-116.25
1371,32,-13849.5,2446.0,-432.796875
1372,32,-14883.0,358.5,-465.09375
1373,32,14284.0,11054.0,446.375
1374,32,-14939.0,633.0,-466.84375
1375,32,-10081.5,904.0,-315.046875
1376,32,-6113.5,1702.0,-191.046875
1377,32,17275.5,21379.0,539.859375
1378,32,-15978.5,4685.0,-499.328125
1379,32,-8756.0,1043.0,-273.625
1380,32,-7796.5,1189.0,-243.640625
1381,32,-12143.0,625.0,-379.46875
1382,32,-7355.0,1853.0,-229.84375
1383,32,-11595.5,802.0,-362.359375
1384,32,-10055.0,1762.0,-314.21875
1385,32,-9657.5,1119.0,-301.796875
1386,32,-76.5,2726.0,-2.390625
1387,32,-12607.0,358.5,-393.96875
1388,32,-9626.0,1633.0,-300.8125
1389,32,-11607.0,618.0,-362.71875
1390,32,-16294.5,608.0,-509.203125
1391,32,-13063.5,1528.0,-408.234375
1392,32,-15278.5,942.0,-477.453125
1393,32,-7178.0,1206.0,-224.3125
1394,32,-14107.0,1118.0,-440.84375
1395,32,-14510.5,936.0,-453.453125
1396,32,-5997.0,2535.0,-187.40625
1397,32,-5047.0,7120.0,-157.71875
1398,32,4821.5,4320.0,150.671875
1399,32,-12960.0,643.0,-405.0
1400,32,-13087.0,387.0,-408.96875
1401,32,-4505.0,4380.0,-140.78125
1402,32,-7595.0,2390.0,-237.34375
1403,32,-3746.5,4542.0,-117.078125
1404,32,-14566.0,1149.0,-455.1875
1405,32,-11200.5,397.0,-350.015625
1406,32,-15191.0,358.5,-474.71875
1407,32,-11039.0,539.0,-344.96875
1408,32,2018.0,6820.0,63.0625
1409,32,12832.5,24624.0,401.015625
1410,32,-10482.0,588.0,-327.5625
1411,32,961.0,9585.0,30.03125
1412,32,-12293.5,1376.0,-384.171875
1413,32,-4355.5,3831.0,-136.109375
1414,32,-12774.5,1492.0,-399.203125
1415,32,-13315.5,162.0,-416.109375
1416,32,-12248.5,1396.0,-382.765625
1417,32,-15440.0,607.0,-482.5
1418,32,-9978.0,1979.0,-311.8125
1419,32,12909.0,21593.0,403.40625
1420,32,-13657.0,714.0,-426.78125
1421,32,-2250.0,4779.0,-70.3125
1422,32,-15475.5,920.0,-483.609375
1423,32,-14491.5,1071.0,-452.859375
1424,32,-10005.0,872.0,-312.65625
1425,32,-10467.0,541.0,-327.09375
1426,32,-4987.5,878.0,-155.859375
1427,32,-15111.0,1085.0,-472.21875
1428,32,-12728.0,559.0,-397.75
1429,32,-9402.0,1618.0,-293.8125
1430,32,-8929.0,1175.0,-279.03125
1431,32,-9756.5,4847.0,-304.890625
1432,32,5498.5,16558.0,171.828125
1433,32,32494.0,41566.0,1015.4375
1434,32,-13021.0,358.5,-406.90625
1435,32,-10389.0,358.5,-324.65625
1436,32,-2078.5,2334.0,-64.953125
1437,32,-12447.0,861.0,-388.96875
1438,32,-10699.0,2092.0,-334.34375
1439,32,-11076.5,719.0,-346.140625
1440,32,-13527.0,685.0,-422.71875
1441,32,-6863.5,1821.0,-214.484375
1442,32,-14133.0,358.5,-441.65625
1443,32,-940.0,5737.0,-29.375
1444,32,-11205.0,358.5,-350.15625
1445,32,-11280.0,4794.0,-352.5
1446,32,4962.5,7218.0,155.078125
1447,32,-6759.0,586.0,-211.21875
1448,32,-14024.0,358.5,-438.25
1449,32,5476.5,3840.0,171.140625
1450,32,4084.0,11918.0,127.625
1451,32,-14916.5,811.0,-466.140625
1452,32,-2622.5,2835.0,-81.953125
1453,32,-12659.5,2570.0,-395.609375
1454,32,-10355.0,975.0,-323.59375
1455,32,-10023.5,407.0,-313.234375
1456,32,-23101.0,2224.0,-721.90625
1457,32,44848.0,56580.0,1401.5
1458,32,13498.0,13505.0,421.8125
1459,32,-6208.0,1670.0,-194.0
1460,32,-12338.0,5627.0,-385.5625
1461,32,-6329.0,938.0,-197.78125
1462,32,-7919.0,910.0,-247.46875
1463,32,-2273.5,3485.0,-71.046875
1464,32,-14458.0,1235.0,-451.8125
1465,32,-11300.5,1012.0,-353.140625
1466,32,2009.5,4362.0,62.796875
1467,32,-12331.5,887.0,-385.359375
1468,32,-3132.5,4190.0,-97.890625
1469,32,-11893.0,1024.0,-371.65625
1470,32,-9497.5,957.0,-296.796875
1471,32,-8657.0,695.0,-270.53125
1472,32,-1709.5,10328.0,-53.421875
1473,32,-15330.0,835.0,-479.0625
1474,32,-5730.0,2585.0,-179.0625
1475,32,-13992.0,1362.0,-437.25
1476,32,-12557.0,2276.0,-392.40625
1477,32,-15666.0,1325.0,-489.5625
1478,32,-13666.0,1039.0,-427.0625
1479,32,-9105.5,380.0,-284.546875
1480,32,-8931.5,2082.0,-279.109375
1481,32,-18663.0,885.0,-583.21875
1482,32,-12978.0,480.0,-405.5625
1483,32,-15785.0,455.0,-493.28125
1484,32,-14561.0,761.0,-455.03125
1485,32,-11017.0,527.0,-344.28125
1486,32,9807.0,20674.0,306.46875
1487,32,-3079.5,4777.0,-96.234375
1488,32,-14871.5,909.0,-464.734375
1489,32,-14935.0,753.0,-466.71875
1490,32,-17480.0,358.5,-546.25
1491,32,-4932.0,1359.0,-154.125
1492,32,-8310.5,428.0,-259.703125
1493,32,-9199.0,1402.0,-287.46875
1494,32,-10836.0,1507.0,-338.625
1495,32,-13188.0,817.0,-412.125
1496,32,42507.0,48417.0,1328.34375
1497,32,-16073.5,1801.0,-502.296875
1498,32,-15006.0,1452.0,-468.9375
1499,32,-14220.0,423.0,-444.375
1500,32,-15541.5,1306.0,-485.671875
1501,32,-3271.5,521.0,-102.234375
1502,32,-14560.0,694.0,-455.0
1503,32,-5991.0,1492.0,-187.21875
1504,32,-21815.5,609.0,-681.734375
1505,32,-13176.0,2007.0,-411.75
1506,32,-7061.0,1762.0,-220.65625
1507,32,-11938.0,1028.0,-373.0625
1508,32,-3129.5,1063.0,-97.796875
1509,32,-15511.5,1764.0,-484.734375
1510,32,9512.5,15145.0,297.265625
1511,32,-13145.5,2235.0,-410.796875
1512,32,-2729.0,5630.0,-85.28125
1513,32,-15258.0,1177.0,-476.8125
1514,32,-1197.0,9274.0,-37.40625
1515,32,-8549.0,2002.0,-267.15625
1516,32,-13299.0,1221.0,-415.59375
1517,32,4947.0,8510.0,154.59375
1518,32,-1262.5,1054.0,-39.453125
1519,32,-14022.5,1343.0,-438.203125
1520,32,-7846.0,592.0,-245.1875
1521,32,-15218.0,801.0,-475.5625
1522,32,-9792.5,1445.0,-306.015625
1523,32,-12762.0,936.0,-398.8125
1524,32,-16735.0,758.0,-522.96875
1525,32,2248.5,3402.0,70.265625
1526,32,-9030.0,2217.0,-282.1875
1527,32,-12490.0,695.0,-390.3125
1528,32,-14305.0,1035.0,-447.03125
1529,32,-11218.0,736.0,-350.5625
1530,32,3278.5,3997.0,102.453125
1531,32,31532.0,44094.0,985.375
1532,32,-8808.0,960.0,-275.25
1533,32,-15196.0,900.0,-474.875
1534,32,-8135.5,677.0,-254.234375
1535,32,-2191.0,1229.0,-68.46875
1536,32,-860.0,7352.0,-26.875
1537,32,-5804.0,1992.0,-181.375
1538,32,-10090.0,657.0,-315.3125
1539,32,-8854.5,1407.0,-276.703125
1540,32,-12451.0,383.0,-389.09375
1541,32,-4520.0,7983.0,-141.25
1542,32,-12794.0,358.5,-399.8125
1543,32,-13451.5,526.0,-420.359375
1544,32,-6651.0,983.0,-207.84375
1545,32,-14576.0,2157.0,-455.5
1546,32,-16169.0,678.0,-505.28125
1547,32,-14475.0,1211.0,-452.34375
1548,32,-8462.0,2414.0,-264.4375
1549,32,-11691.5,1211.0,-365.359375
1550,32,-6836.5,1115.0,-213.640625
1551,32,-7420.5,5902.0,-231.890625
1552,32,-12655.0,358.5,-395.46875
1553,32,8221.5,20834.0,256.921875
1554,32,-6468.0,358.5,-202.125
1555,32,-5463.0,2194.0,-170.71875
1556,32,-7033.0,4134.0,-219.78125
1557,32,-13770.5,1165.0,-430.328125
1558,32,-14916.0,435.0,-466.125
1559,32,1787.5,3864.0,55.859375
1560,32,-8851.0,358.5,-276.59375
1561,32,4335.0,4689.0,135.46875
1562,32,-9488.5,3510.0,-296.515625
1563,32,-8854.5,680.0,-276.703125
1564,32,-13647.0,859.0,-426.46875
1565,32,-4524.0,3714.0,-141.375
1566,32,-8317.0,2156.0,-259.90625
1567,32,-8429.5,2321.0,-263.421875
1568,32,-1557.0,6178.0,-48.65625
1569,32,-15041.0,510.0,-470.03125
1570,32,-19430.5,1166.0,-607.203125
1571,32,27644.0,36278.0,863.875
1572,32,-4922.0,2167.0,-153.8125
1573,32,-13386.5,2218.0,-418.328125
1574,32,-14191.5,285.0,-443.484375
1575,32,-11632.0,358.5,-363.5
1576,32,-11578.0,666.0,-361.8125
1577,32,-8810.0,358.5,-275.3125
1578,32,-15395.5,1716.0,-481.109375
1579,32,-7965.0,2208.0,-248.90625
1580,32,-10390.0,2052.0,-324.6875
1581,32,-14890.0,1311.0,-465.3125
1582,32,14670.5,25477.0,458.453125
1583,32,-4317.5,1761.0,-134.921875
1584,32,-6805.5,2421.0,-212.671875
1585,32,-14730.0,851.0,-460.3125
1586,32,-4662.0,2948.0,-145.6875
1587,32,-12721.0,888.0,-397.53125
1588,32,-5431.5,656.0,-169.734375
1589,32,-20544.0,856.0,-642.0
1590,32,15598.0,25620.0,487.4375
1591,32,-10590.0,606.0,-330.9375
1592,32,-24747.0,1128.0,-773.34375
1593,32,-4429.0,1205.0,-138.40625
1594,32,-6019.0,1871.0,-188.09375
1595,32,-12058.5,505.0,-376.828125
1596,32,-14296.0,709.0,-446.75
1597,32,-13125.0,1168.0,-410.15625
1598,32,-4927.0,2802.0,-153.96875
1599,32,-15861.0,542.0,-495.65625
1600,32,1172.0,6256.0,36.625
1601,32,8682.5,9026.0,271.328125
1602,32,-13897.0,1329.0,-434.28125
1603,32,-15882.0,1126.0,-496.3125
1604,32,11759.0,8152.0,367.46875
1605,32,-13712.5,552.0,-428.515625
1606,32,-13457.0,807.0,-420.53125
1607,32,-15780.5,1573.0,-493.140625
1608,32,-8011.5,5119.0,-250.359375
1609,32,-16879.0,1294.0,-527.46875
1610,32,-14439.0,1226.0,-451.21875
1611,32,-10158.0,710.0,-317.4375
1612,32,-14231.5,3396.0,-444.734375
1613,32,-8169.0,2382.0,-255.28125
1614,32,-18065.0,705.0,-564.53125
1615,32,-13426.0,1565.0,-419.5625
1616,32,-15597.0,658.0,-487.40625
1617,32,-11749.0,882.0,-367.15625
1618,32,-10926.0,604.0,-341.4375
1619,32,2741.0,8169.0,85.65625
1620,32,-4481.0,6449.0,-140.03125
1621,32,-11177.0,1511.0,-349.28125
1622,32,-12087.5,812.0,-377.734375
1623,32,-15378.0,642.0,-480.5625
1624,32,43195.0,46699.0,1349.84375
1625,32,-961.0,2978.0,-30.03125
1626,32,771.0,4143.0,24.09375
1627,32,-10551.0,1505.0,-329.71875
1628,32,-14583.0,358.5,-455.71875
1629,32,-12652.0,417.0,-395.375
1630,32,-14990.0,754.0,-468.4375
1631,32,-15128.5,687.0,-472.765625
1632,32,-14404.5,425.0,-450.140625
1633,32,-18885.5,4086.0,-590.171875
1634,32,-10450.5,980.0,-326.578125
1635,32,-15982.0,479.0,-499.4375
1636,32,-12416.5,769.0,-388.015625
1637,32,10680.0,7583.0,333.75
1638,32,-12079.0,1400.0,-377.46875
1639,32,-11712.0,358.5,-366.0
1640,32,-10800.0,2278.0,-337.5
1641,32,29533.0,37261.0,922.90625
1642,32,15914.0,27746.0,497.3125
1643,32,-14218.0,358.5,-444.3125
1644,32,-3268.0,4813.0,-102.125
1645,32,-15215.0,874.0,-475.46875
1646,32,-15145.0,724.0,-473.28125
1647,32,-18457.5,496.0,-576.796875
1648,32,-16707.0,358.5,-522.09375
1649,32,-16527.0,358.5,-516.46875
1650,32,-9806.0,1694.0,-306.4375
1651,32,-8143.0,1453.0,-254.46875
1652,32,-12681.0,358.5,-396.28125
1653,32,-12057.5,516.0,-376.796875
1654,32,-5937.0,385.0,-185.53125
1655,32,-6036.0,3083.0,-188.625
1656,32,-13231.0,690.0,-413.46875
1657,32,-11210.5,3581.0,-350.328125
1658,32,-11463.0,1164.0,-358.21875
1659,32,-18656.0,988.0,-583.0
1660,32,-11151.0,991.0,-348.46875
1661,32,-11843.5,1078.0,-370.109375
1662,32,-15691.5,2278.0,-490.359375
1663,32,-10604.0,1394.0,-331.375
1664,32,-15649.0,854.0,-489.03125
1665,32,-11626.0,1523.0,-363.3125
1666,32,-3341.5,1706.0,-104.421875
1667,32,-15637.5,1064.0,-488.671875
1668,32,-14744.0,1268.0,-460.75
1669,32,-10056.0,951.0,-314.25
1670,32,-3981.5,3640.0,-124.421875
1671,32,-10737.5,1139.0,-335.546875
1672,32,-10581.0,358.5,-330.65625
1673,32,-392.0,8097.0,-12.25
1674,32,-1819.0,4299.0,-56.84375
1675,32,7438.0,8017.0,232.4375
1676,32,-15796.5,457.0,-493.640625
1677,32,-2848.5,4182.0,-89.015625
1678,32,-1750.0,1646.0,-54.6875
1679,32,-516.5,6134.0,-16.140625
1680,32,-18871.5,737.0,-589.734375
1681,32,-15227.0,903.0,-475.84375
1682,32,-16186.5,843.0,-505.828125
1683,32,529365.5,524239.0,16542.671875
1684,32,-11646.0,1815.0,-363.9375
1685,32,-7452.0,4940.0,-232.875
1686,32,-15461.0,987.0,-483.15625
1687,32,-3273.0,3997.0,-102.28125
1688,32,-13817.5,513.0,-431.796875
1689,32,-18313.0,1008.0,-572.28125
1690,32,-14018.0,2538.0,-438.0625
1691,32,-11852.5,216.0,-370.390625
1692,32,-9852.0,8541.0,-307.875
1693,32,-13795.5,3815.0,-431.109375
1694,32,-15372.5,715.0,-480.390625
1695,32,-17000.0,523.0,-531.25
1696,32,-16365.5,1172.0,-511.421875
1697,32,-11547.0,358.5,-360.84375
1698,32,4469.5,13083.0,139.671875
1699,32,-13902.0,3349.0,-434.4375
1700,32,-13376.0,450.0,-418.0
1701,32,-5219.5,5105.0,-163.109375
1702,32,-15343.5,5537.0,-479.484375
1703,32,-10727.5,1923.0,-335.234375
1704,32,-15786.5,948.0,-493.328125
1705,32,-15475.0,646.0,-483.59375
1706,32,-16391.0,358.5,-512.21875
1707,32,-12189.0,706.0,-380.90625
1708,32,-5327.5,6647.0,-166.484375
1709,32,-10567.0,1036.0,-330.21875
1710,32,-17113.5,188.0,-534.796875
1711,32,-784.0,4106.0,-24.5
1712,32,-11915.0,896.0,-372.34375
1713,32,-5844.0,3753.0,-182.625
1714,32,-15024.0,1363.0,-469.5
1715,32,-10513.5,746.0,-328.546875
1716,32,100.0,6113.0,3.125
1717,32,-1983.5,4886.0,-61.984375
1718,32,5455.5,4043.0,170.484375
1719,32,-6274.0,5397.0,-196.0625
1720,32,-13646.0,358.5,-426.4375
1721,32,-8366.0,1872.0,-261.4375
1722,32,-14180.5,682.0,-443.140625
1723,32,-8450.0,358.5,-264.0625
1724,32,-14695.0,1569.0,-459.21875
1725,32,-9379.0,504.0,-293.09375
1726,32,-12371.0,1013.0,-386.59375
1727,32,-8081.0,1732.0,-252.53125
1728,32,-14156.0,358.5,-442.375
1729,32,36.5,1396.0,1.140625
1730,32,-14993.0,1381.0,-468.53125
1731,32,-16021.0,511.0,-500.65625
1732,32,-14760.0,643.0,-461.25
1733,32,-13642.5,874.0,-426.328125
1734,32,-13961.0,2334.0,-436.28125
1735,32,-18036.0,1376.0,-563.625
1736,32,389.5,10168.0,12.171875
1737,32,-14846.5,1195.0,-463.953125
1738,32,-11423.0,1016.0,-356.96875
1739,32,-13287.5,714.0,-415.234375
1740,32,-15403.0,358.5,-481.34375
1741,32,-4590.0,6584.0,-143.4375
1742,32,-5647.5,5644.0,-176.484375
1743,32,-10654.0,1177.0,-332.9375
1744,32,-14165.0,664.0,-442.65625
1745,32,3717.5,14280.0,116.171875
1746,32,-8135.5,4255.0,-254.234375
1747,32,-15934.0,1004.0,-497.9375
1748,32,47.5,11261.0,1.484375
1749,32,-3614.0,5790.0,-112.9375
1750,32,-7591.5,3248.0,-237.234375
1751,32,-15859.0,626.0,-495.59375
1752,32,2391.0,4016.0,74.71875
1753,32,3098.0,7956.0,96.8125
1754,32,-16670.0,1082.0,-520.9375
1755,32,-6501.5,1143.0,-203.171875
1756,32,2438.5,3458.0,76.203125
1757,32,-14715.0,972.0,-459.84375
1758,32,3595.5,11011.0,112.359375
1759,32,7737.0,19064.0,241.78125
1760,32,-8000.0,4452.0,-250.0
1761,32,-12366.0,358.5,-386.4375
1762,32,-11823.0,358.5,-369.46875
1763,32,-6255.0,1421.0,-195.46875
1764,32,-15228.0,752.0,-475.875
1765,32,-14945.5,827.0,-467.046875
1766,32,-9931.5,2315.0,-310.359375
1767,32,-14008.0,1097.0,-437.75
1768,32,-15236.0,743.0,-476.125
1769,32,-14681.5,3844.0,-458.796875
1770,32,21892.0,16243.0,684.125
1771,32,1604.5,10291.0,50.140625
1772,32,-3942.5,3499.0,-123.203125
1773,32,-13761.5,2012.0,-430.046875
1774,32,4654.5,3182.0,145.453125
1775,32,-11638.0,893.0,-363.6875
1776,32,-15054.0,1951.0,-470.4375
1777,32,-11881.0,1009.0,-371.28125
1778,32,-10105.0,1089.0,-315.78125
1779,32,7489.5,7841.0,234.046875
1780,32,-5787.0,4382.0,-180.84375
1781,32,-11497.5,883.0,-359.296875
1782,32,-7544.0,2559.0,-235.75
1783,32,-1175.5,3827.0,-36.734375
1784,32,-6084.0,2088.0,-190.125
1785,32,-2887.5,7622.0,-90.234375
1786,32,-14124.5,5114.0,-441.390625
1787,32,-5043.5,3344.0,-157.609375
1788,32,26272.0,33772.0,821.0
1789,32,-16222.0,358.5,-506.9375
1790,32,4073.0,11440.0,127.28125
1791,32,-11968.5,905.0,-374.015625
1792,32,-14450.0,1022.0,-451.5625
1793,32,-14221.0,593.0,-444.40625
1794,32,-12133.0,1003.0,-379.15625
1795,32,492.5,3960.0,15.390625
1796,32,-15331.0,495.0,-479.09375
1797,32,-8928.5,3106.0,-279.015625
1798,32,-14446.0,1279.0,-451.4375
1799,32,-18615.0,358.5,-581.71875
1800,32,-3490.0,1145.0,-109.0625
1801,32,-10905.0,362.0,-340.78125
1802,32,-13130.5,1092.0,-410.328125
1803,32,-3246.5,6471.0,-101.453125
1804,32,-13598.0,1026.0,-424.9375
1805,32,-17165.0,798.0,-536.40625
1806,32,-3726.0,5683.0,-116.4375
1807,32,2908.5,3324.0,90.890625
1808,32,-10467.0,1014.0,-327.09375
1809,32,-12734.0,570.0,-397.9375
1810,32,-13465.0,2185.0,-420.78125
1811,32,-8852.5,3716.0,-276.640625
1812,32,-13594.0,411.0,-424.8125
1813,32,-15032.0,553.0,-469.75
1814,32,-3399.0,7684.0,-106.21875
1815,32,-14128.0,512.0,-441.5
1816,32,-12758.5,1530.0,-398.703125
1817,32,-16938.0,358.5,-529.3125
1818,32,-9635.0,2260.0,-301.09375
1819,32,-13185.0,915.0,-412.03125
1820,32,39672.5,57995.0,1239.765625
1821,32,-12093.5,406.0,-377.921875
1822,32,-14326.5,808.0,-447.703125
1823,32,-8499.5,3951.0,-265.609375
1824,32,-11661.0,3002.0,-364.40625
1825,32,-10755.0,372.0,-336.09375
1826,32,-12155.5,550.0,-379.859375
1827,32,41305.0,52553.0,1290.78125
1828,32,-15103.0,950.0,-471.96875
1829,32,-11786.0,1072.0,-368.3125
1830,32,-16316.0,1029.0,-509.875
1831,32,-3402.5,2448.0,-106.328125
1832,32,-6816.0,4084.0,-213.0
1833,32,31379.5,30542.0,980.609375
1834,32,-9728.0,1191.0,-304.0
1835,32,-9407.5,384.0,-293.984375
1836,32,23.5,2616.0,0.734375
1837,32,-10354.0,736.0,-323.5625
1838,32,-14688.0,776.0,-459.0
1839,32,-374.0,7168.0,-11.6875
1840,32,-7723.5,2920.0,-241.359375
1841,32,-8524.0,1724.0,-266.375
1842,32,-451.0,3864.0,-14.09375
1843,32,-15671.0,358.5,-489.71875
1844,32,-14172.0,629.0,-442.875
1845,32,-20055.5,641.0,-626.734375
1846,32,-1578.0,6140.0,-49.3125
1847,32,-9494.0,1904.0,-296.6875
1848,32,-15894.0,358.5,-496.6875
1849,32,-46.0,8586.0,-1.4375
1850,32,-20064.0,1186.0,-627.0
1851,32,2037.5,7266.0,63.671875
1852,32,-2142.0,4365.0,-66.9375
1853,32,-9988.0,1536.0,-312.125
1854,32,-2897.0,9377.0,-90.53125
1855,32,198191.5,116449.0,6193.484375
1856,32,-15841.0,880.0,-495.03125
1857,32,-13489.0,358.5,-421.53125
1858,32,-8995.5,1697.0,-281.109375
1859,32,-15915.5,1258.0,-497.359375
1860,32,-12562.5,1255.0,-392.578125
1861,32,-14205.0,917.0,-443.90625
1862,32,-16075.0,559.0,-502.34375
1863,32,-11359.0,435.0,-354.96875
1864,32,-13058.0,1574.0,-408.0625
1865,32,-11486.0,452.0,-358.9375
1866,32,-2784.0,2732.0,-87.0
1867,32,15136.5,7198.0,473.015625
1868,32,-11439.5,414.0,-357.484375
1869,32,-21430.0,1021.0,-669.6875
1870,32,-5546.5,2783.0,-173.328125
1871,32,-15511.0,1221.0,-484.71875
1872,32,-2307.0,7762.0,-72.09375
1873,32,-6558.0,4350.0,-204.9375
1874,32,-14624.5,2509.0,-457.015625
1875,32,-14554.5,930.0,-454.828125
1876,32,-13899.5,993.0,-434.359375
1877,32,-12930.5,3191.0,-404.078125
1878,32,-4344.0,2409.0,-135.75
1879,32,-11641.0,504.0,-363.78125
1880,32,1397.5,1730.0,43.671875
1881,32,-11861.5,854.0,-370.671875
1882,32,-8545.0,2037.0,-267.03125
1883,32,-14370.5,981.0,-449.078125
1884,32,1866.0,14682.0,58.3125
1885,32,-14171.0,3092.0,-442.84375
1886,32,-15572.0,1183.0,-486.625
1887,32,-6147.5,2159.0,-192.109375
1888,32,-12532.0,358.5,-391.625
1889,32,-11149.0,1037.0,-348.40625
1890,32,-3723.0,7793.0,-116.34375
1891,32,-6218.5,2659.0,-194.328125
1892,32,-10863.0,370.0,-339.46875
1893,32,3521.5,5747.0,110.046875
1894,32,-7455.0,3338.0,-232.96875
1895,32,-13761.0,487.0,-430.03125
1896,32,-7924.5,1019.0,-247.640625
1897,32,-18941.5,639.0,-591.921875
1898,32,-13017.0,479.0,-406.78125
1899,32,21283.5,28758.0,665.109375
1900,32,-9547.0,2870.0,-298.34375
1901,32,1283.5,4548.0,40.109375
1902,32,-3026.5,4917.0,-94.578125
1903,32,-12603.5,1969.0,-393.859375
1904,32,-11135.5,1415.0,-347.984375
1905,32,-9223.5,3407.0,-288.234375
1906,32,-14629.0,544.0,-457.15625
1907,32,-13469.0,358.5,-420.90625
1908,32,-11737.0,1603.0,-366.78125
1909,32,-6376.5,4644.0,-199.265625
1910,32,-13375.5,1336.0,-417.984375
1911,32,-14071.0,358.5,-439.71875
1912,32,-7914.5,805.0,-247.328125
1913,32,-15369.0,1231.0,-480.28125
1914,32,-9975.5,3283.0,-311.734375
1915,32,-15637.0,610.0,-488.65625
1916,32,-11197.5,1074.0,-349.921875
1917,32,-10426.5,281.0,-325.828125
1918,32,-15240.0,854.0,-476.25
1919,32,-3217.0,8099.0,-100.53125
1920,32,-7180.5,1439.0,-224.390625
1921,32,-16499.0,881.0,-515.59375
1922,32,-14743.0,1073.0,-460.71875
1923,32,-11541.0,925.0,-360.65625
1924,32,-7291.0,5602.0,-227.84375
1925,32,3765.5,14235.0,117.671875
1926,32,-3096.0,7432.0,-96.75
1927,32,-14172.0,405.0,-442.875
1928,32,-13126.5,247.0,-410.203125
1929,32,-16414.0,835.0,-512.9375
1930,32,-18527.5,1214.0,-578.984375
1931,32,-12649.5,835.0,-395.296875
1932,32,-7180.0,4899.0,-224.375
1933,32,17417.0,25560.0,544.28125
1934,32,-13080.0,358.5,-408.75
1935,32,-10029.0,1036.0,-313.40625
1936,32,-6842.0,927.0,-213.8125
1937,32,-5866.0,6583.0,-183.3125
1938,32,-15235.0,853.0,-476.09375
1939,32,-10265.0,1607.0,-320.78125
1940,32,-14520.0,1023.0,-453.75
1941,32,-17159.5,1562.0,-536.234375
1942,32,-13487.5,3867.0,-421.484375
1943,32,-6632.0,1194.0,-207.25
1944,32,-279.5,4378.0,-8.734375
1945,32,-17186.0,2121.0,-537.0625
1946,32,3642.0,8174.0,113.8125
1947,32,-14463.0,2299.0,-451.96875
1948,32,6511.0,8715.0,203.46875
1949,32,-1766.0,10833.0,-55.1875
1950,32,2282.5,3731.0,71.328125
1951,32,-11429.5,3269.0,-357.171875
1952,32,7086.5,6610.0,221.453125
1953,32,85130.5,81451.0,2660.328125
1954,32,-15307.0,1334.0,-478.34375
1955,32,-12942.5,403.0,-404.453125
1956,32,-8724.5,461.0,-272.640625
1957,32,-13196.0,1112.0,-412.375
1958,32,-9074.5,151.0,-283.578125
1959,32,-8059.5,2090.0,-251.859375
1960,32,-11273.5,887.0,-352.296875
1961,32,-8796.0,2051.0,-274.875
1962,32,-15401.5,1042.0,-481.296875
1963,32,-6249.0,5248.0,-195.28125
1964,32,-7501.0,988.0,-234.40625
1965,32,-4347.5,1849.0,-135.859375
1966,32,-12178.0,358.5,-380.5625
1967,32,-6942.0,1755.0,-216.9375
1968,32,-15605.0,358.5,-487.65625
1969,32,-16561.0,517.0,-517.53125
1970,32,59962.0,55025.0,1873.8125
1971,32,-12707.0,924.0,-397.09375
1972,32,-8279.0,3598.0,-258.71875
1973,32,-11289.0,975.0,-352.78125
1974,32,-18129.0,394.0,-566.53125
1975,32,-15136.0,533.0,-473.0
1976,32,-9732.5,1506.0,-304.140625
1977,32,19264.0,13249.0,602.0
1978,32,-16244.5,1400.0,-507.640625
1979,32,2806.5,15251.0,87.703125
1980,32,-15238.5,2795.0,-476.203125
1981,32,-12707.0,830.0,-397.09375
1982,32,-15770.0,532.0,-492.8125
1983,32,103569.0,111685.0,3236.53125
1984,32,-15591.0,1041.0,-487.21875
1985,32,-19192.5,1380.0,-599.765625
1986,32,-10557.0,492.0,-329.90625
1987,32,-13833.0,2235.0,-432.28125
1988,32,-13420.0,358.5,-419.375
1989,32,-10548.0,585.0,-329.625
1990,32,8865.0,21300.0,277.03125
1991,32,-9055.0,649.0,-282.96875
1992,32,-15496.0,809.0,-484.25
1993,32,-10450.5,439.0,-326.578125
1994,32,-14506.0,1037.0,-453.3125
1995,32,-1318.0,6315.0,-41.1875
1996,32,-19642.0,358.5,-613.8125
1997,32,-10427.0,1617.0,-325.84375
1998,32,-16521.5,1471.0,-516.296875
1999,32,-13536.0,491.0,-423.0
2000,32,19239.5,27731.0,601.234375
2001,32,-14799.0,806.0,-462.46875
2002,32,-6685.0,2280.0,-208.90625
2003,32,-7322.0,2782.0,-228.8125
2004,32,-6941.0,1121.0,-216.90625
2005,32,-13912.0,1874.0,-434.75
2006,32,-15274.5,1129.0,-477.328125
2007,32,-11073.0,1021.0,-346.03125
2008,32,1760.0,5142.0,55.0
2009,32,-10019.0,963.0,-313.09375
2010,32,-9628.0,2834.0,-300.875
2011,32,-11450.0,1033.0,-357.8125
2012,32,-9702.0,1407.0,-303.1875
2013,32,3053.5,3560.0,95.421875
2014,32,-6520.0,1574.0,-203.75
2015,32,-15323.0,561.0,-478.84375
2016,32,-3876.0,2315.0,-121.125
2017,32,-10154.5,927.0,-317.328125
2018,32,149172.0,157723.0,4661.625
2019,32,-7315.0,779.0,-228.59375
2020,32,-14623.5,1388.0,-456.984375
2021,32,-11943.0,761.0,-373.21875
2022,32,-7550.5,1438.0,-235.953125
2023,32,146.0,11465.0,4.5625
